Str,Vend,Vend_Desc,sku,Description,StyCol,OnHand_Qty,OnHand_AvgCost,OnHand_AvgCost_Val,OnHand_AvgCost_PctRpt,OnHand_Age,YTD_Qty,YTD_Sales,YTD_Sales_PctRpt,YTD_Mkdn_Pct,YTD_Profit,YTD_Profit_PctRpt,YTD_GP_Pct,YTD_ROI,YTD_Turns,PriorYr_YTD_Qty,PriorYr_YTD_Sales,PriorYr_YTD_Sales_PctChg,PriorYr_YTD_Profit,PriorYr_YTD_Profit_PctChg,PriorYr_YTD_OnHandCostValue,PriorYr_YTD_OnHandCostValue_PctChg
1,ADID,ADIDAS,11817,ADIPURE TRX,NVY,6,27.22,163.32,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.32,0
1,ADID,ADIDAS,18672,2G 08,WHT/IND,1,23.26,23.26,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.26,0
1,ADID,ADIDAS,19000,SAMBA,BLK/WHT,9,38.5,346.5,0.1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ADID,ADIDAS,28161,PERCOLATE 360,FRESHSPLA,2,6.25,12.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0
1,ADID,ADIDAS,34563,SAMBA CLASSIC,BLK/WHT,2,38.5,77,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0
1,ADID,ADIDAS,36516,SAMBA CLASSIC J,BLK/WHT,16,30.25,484,0.1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,100
1,ADID,ADIDAS,036516K,SAMBA CLASSIC J,BLK/WHT,1,30.25,30.25,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ADID,ADIDAS,45683,SS2G SLIDE 2 M,NAV/WHT,0,22,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-99.9
1,ADID,ADIDAS,46538,ADISSAGE,BLU/SIL,-1,11.55,-11.55,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.55,0
1,ADID,ADIDAS,78261,ADISSAGE,NAVY,-2,12.37,-24.74,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.74,0
1,ADID,ADIDAS,101639,6-PACK CREW 6-12,WHITE,5,10,50,0,147,1,20,0.1,0,10,0.1,50,218,2.2,0,0,0,0,0,80,-37.5
1,ADID,ADIDAS,11E2Z5VDVEGAS,VEGAS SNAPBACK,VEGAS,3,14,42,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
1,ADID,ADIDAS,11E8Z503REDWING,REDWINGS FLEX,REDWINGS,2,13,26,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
1,ADID,ADIDAS,11EDZ500BRUINS,BRUINS FLEX,BRUINS,0,13,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-99.9
1,ADID,ADIDAS,11EDZ502BLACKHA,STRUCTURED FLEX,BLACKHAWKS,1,13,13,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1,ADID,ADIDAS,11EDZ513PENGUIN,STRUCTURED FLEX,PENGUINS,1,13,13,0,827,0,0,0,0,0,0,0,0,0,1,26,-99.9,13,-99.9,13,0
1,ADID,ADIDAS,11EEZ5VDVEGAS,VEGAS FLEX,VEGAS,2,13,26,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
1,ADID,ADIDAS,11F2Z5VDVEGAS,VEGAS FLEX,VEGAS,1,14,14,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-50
1,ADID,ADIDAS,11FHZ5VDVEGAS,VEGAS TASSEL KNIT,VEGAS,1,14,14,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1,ADID,ADIDAS,11FIZ503REDWING,CUFFED POM,REDWINGS,2,13.5,27,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
1,ADID,ADIDAS,11FIZ513PENGUIN,CUFFED POM,PENGUINS,1,13.5,13.5,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0
1,ADID,ADIDAS,11FIZ5VDVEGAS,VEGAS CUFFED POM,VEGAS,2,13.5,27,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
1,ADID,ADIDAS,11FLZ5VDVEGAS,VEGAS CUFFED POM,VEGAS,1,13.5,13.5,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-50
1,ADID,ADIDAS,11FMZ5A7WILD,CUFFED POM,WILD,0,12.5,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,-99.9
1,ADID,ADIDAS,11FNZ513PENGUIN,BEANIE,PENGUINS,0,12.5,0,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,-99.9
1,ADID,ADIDAS,11FRZ5A7WILD,BEANIE,WILD,1,12.5,12.5,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-50
1,ADID,ADIDAS,11FRZ5VDVEGAS,VEGAS BEANIE,VEGAS,1,12.5,12.5,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-50
1,ADID,ADIDAS,11FYZ502BLACKHA,HAWKS WHT CUFF BEANI,BLACKHAWKS,2,12.5,25,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,ADID,ADIDAS,11FYZ5VDVEGAS,CUFFE BEANIE,VEGAS,2,12.5,25,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,ADID,ADIDAS,11GBW5VDVEGAS,VEGAS CUFF,VEGAS,2,12.5,25,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,ADID,ADIDAS,11GDW513PENGUIN,CUFF BEANIE,PENGUINS,1,12.5,12.5,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0
1,ADID,ADIDAS,12QNZ513PENGUIN,STRUCTURED ADJUSTABL,PENGUINS,1,12.5,12.5,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0
1,ADID,ADIDAS,169VZMTCBLACKHA,FLAT BRIM SNAPBACK,BLACKHAWKS,1,16,16,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,-50
1,ADID,ADIDAS,1808N 28,MACH PULLOVER,SEAHAWKS,1,21.38,21.38,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.38,0
1,ADID,ADIDAS,180VZ005BLACKHA,STRUCTURED ADJUSTABL,BLACKHAWKS,1,12,12,0,827,0,0,0,0,0,0,0,0,0,1,24,-99.9,12,-99.9,12,0
1,ADID,ADIDAS,180VZ005BRUINS,STRUCTURED ADJUSTABL,BRUINS,1,12,12,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,ADID,ADIDAS,181VZFASBLACKHA,TWO TONE STRUCTURED,BLACKHAWKS,2,13.5,27,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,-33.3
1,ADID,ADIDAS,183V9-04,YOUTH NFL PERFORMANC,BEARS,2,18.5,37,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
1,ADID,ADIDAS,183V9-13,YOUTH NFL PERFORMANC,VIKINGS,2,18.5,37,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,-50
1,ADID,ADIDAS,209450,OVERTIME WRISTBAND,ORG/WT,1,3,3,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1,ADID,ADIDAS,211VZTSCVEGAS,VEGAS SNAPBACK,VEGAS,3,12,36,0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
1,ADID,ADIDAS,212026,WRISTBAND,WHT/BLK,3,3,9,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1,ADID,ADIDAS,212447,OVERTIME WRISTBAND,ROY/WHT,1,3,3,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1,ADID,ADIDAS,212471,OVERTIME WRISTBAND,WHT/DIVA,6,3,18,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
1,ADID,ADIDAS,216983,DIABLO SMALL,BLK/GRY,-1,12.5,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.5,0
1,ADID,ADIDAS,220528,CLIMA SHORT,GRN,-1,7.5,-7.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ADID,ADIDAS,232170,YOUTH LOGO TEE,MED GRAY,0,8,0,0,999,0,0,0,0,0,0,0,0,0,1,8,-99.9,0,0,0,0
1,ADID,ADIDAS,267143,WRST/LANYARD,NVY/WHT,0,2,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-99.9
1,ADID,ADIDAS,273608,DIABLO SMALL,BLACK,3,12.5,37.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0
1,ADID,ADIDAS,273608X,DIABLO SMALL DUFFEL,BLACK,-3,12.5,-37.5,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.5,0
1,ADID,ADIDAS,290410,OVERTIME WRISTBAND,WHT/ARG,3,3,9,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1,ADID,ADIDAS,338548S,FIELD SOCK 2,GRN/WHT,-1,4,-4,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0
1,ADID,ADIDAS,352BA005BLACKHA,10IN KNIT SHORT,BLACKHAWKS,1,20,20,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1,ADID,ADIDAS,3599A005VEGAS,LS TEE,VEGAS,2,13.5,27,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
1,ADID,ADIDAS,3720A005BLACKHA,GOTO TEE,BLACKHAWKS,1,12.5,12.5,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-75
1,ADID,ADIDAS,3720A005BN,GO TO TEE,NETS,1,7.75,7.75,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,0
1,ADID,ADIDAS,3720A005PENGUIN,GOTO TEE,PENGUINS,3,12.5,37.5,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-25
1,ADID,ADIDAS,3720A005VEGAS,GOTO TEE,VEGAS,3,12.5,37.5,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0
1,ADID,ADIDAS,3720AC06AVALANC,GOTO TEE,AVALANCHE,3,12.5,37.5,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0
1,ADID,ADIDAS,4861A005SOUNDER,GOTO TEE,SOUNDERS,1,12.5,12.5,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0
1,ADID,ADIDAS,4861ASTMVEGAS,GOTO TEE,VEGAS,1,14,14,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1,ADID,ADIDAS,4897A005BLACKHA,SS ULT TEE,BLACKHAWKS,2,16,32,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,-50
1,ADID,ADIDAS,5123758,BARRICADEII 3 RACQ,PNK/BLK,0,25,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-99.9
1,ADID,ADIDAS,5124422,YTH 6PK CREW,,0,8,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-99.9
1,ADID,ADIDAS,5124953,TEAM SPEED SM,MAROON,-1,20,-20,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0
1,ADID,ADIDAS,5124957,TEAM SPEED MED,BLK,1,22.5,22.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0
1,ADID,ADIDAS,5124958,TEAM SPEED MED,RED,1,22.5,22.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0
1,ADID,ADIDAS,5124966,TEAM SPEED SM,NAVY,1,20,20,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1,ADID,ADIDAS,5125031,6-PACK CREW 6-12,BLACK,1,10,10,0,147,1,20,0.1,0,10,0.1,50,800,8,0,0,0,0,0,80,-87.5
1,ADID,ADIDAS,5125207,TEAM SPEED SACKPACK,BLUE,0,10,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-99.9
1,ADID,ADIDAS,5125423,YTH 6PK CREW,,1,8,8,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1,ADID,ADIDAS,5125629,TEAM SPEED SM,GREEN,2,20,40,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
1,ADID,ADIDAS,5125630,TEAM SPEED SM,COBALT,1,20,20,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1,ADID,ADIDAS,5125631,TEAM SPEED SM,ORANGE,2,20,40,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
1,ADID,ADIDAS,5125688,TEAM SPEED MED,GREEN,1,22.5,22.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0
1,ADID,ADIDAS,5125703,6 PACK CREW 5-10,BLACK,10,10,100,0,95,0,0,0,0,0,0,0,0,0,1,20,-99.9,10,-99.9,50,100
1,ADID,ADIDAS,5126081,TEAM SPEED CREW,ROY/ALMN,-2,6.5,-13,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,0
1,ADID,ADIDAS,5126378,TEAM CLASSIC CREW,COBALT/WHT,-1,6.5,-6.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0
1,ADID,ADIDAS,5126412,TEAM SPEED CREW,NAVY/ALMN,-1,6.5,-6.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.5,0
1,ADID,ADIDAS,5128850,INTERVAL REVERSIBLE,RED/BLK,0,3.5,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,-99.9
1,ADID,ADIDAS,5130275,TEAM SPEED TRAXION,ROY/WHT,-4,7.5,-30,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,0
1,ADID,ADIDAS,5130308,TEAM SPEED CREW,BLK/WHT,-1,7.5,-7.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.5,0
1,ADID,ADIDAS,5132189A,COMP CALF SLEEVE,S/M,0,7.5,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-99.9
1,ADID,ADIDAS,5132189B,COMP CALF SLEEVE,L/XL,4,7.5,30,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
1,ADID,ADIDAS,5132190,INTERVAL WRISTBAND,BLU/BLK,3,3.5,10.5,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0
1,ADID,ADIDAS,5132198,INTERVAL HEADBAND,BLU/BLK,2,3.5,7,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ADID,ADIDAS,5132202A,COMP ARM SLEEVE,S/M,1,7.5,7.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0
1,ADID,ADIDAS,5132202B,COMP ARM SLEEVE,L/XL,2,7.5,15,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1,ADID,ADIDAS,5132975,INTERVAL SLIM HBAND,PINK/BLACK,6,3,18,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ADID,ADIDAS,5133166,SIDESPIN HAIRBAND,MULTI,2,6,12,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1,ADID,ADIDAS,5133189,W HOPSKOTCH MILITARY,EARTH/PNK,-2,12.5,-25,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0
1,ADID,ADIDAS,5133550,ALLIANCE II SACKPACK,,-1,9,-9,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0
1,ADID,ADIDAS,5133564,ALLIANCE II SACKPACK,BLUE,1,9,9,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ADID,ADIDAS,5133997,INTERVAL REVERSIBLE,WHT/NVY,5,3.5,17.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0
1,ADID,ADIDAS,5134005,INTERVAL REVERSIBLE,WHT/BLK,4,3.5,14,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100
1,ADID,ADIDAS,5134046,INTERVAL REVERSIBLE,FOR/WHT,1,3.5,3.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-50
1,ADID,ADIDAS,5134311,INTERVAL REV WB,ROY/WHT,7,3.5,24.5,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,0
1,ADID,ADIDAS,5134312,INTERVAL REVERSIBLE,WHT/BLK,9,3.5,31.5,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,0
1,ADID,ADIDAS,5134369,INTERVAL REV HB,ORG/WHT,4,3.5,14,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1,ADID,ADIDAS,5134393,INTERVAL REV HB,ROY/WHT,5,3.5,17.5,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25
1,ADID,ADIDAS,5134424,INTERVAL REVERSIBLE,PNK/BLK,3,3.5,10.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0
1,ADID,ADIDAS,5134464,INTERVAL SLIM HBAND,BLACK/WHIT,4,3,12,0,344,1,6,0,0,3,0,50,267,2.7,0,0,0,0,0,0,0
1,ADID,ADIDAS,5134472,INTERVAL LANYARD,GRN/WHT,0,2.5,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-99.9
1,ADID,ADIDAS,5134671,INTERVAL SLIM HBAND,WHITE/BLAC,6,3,18,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ADID,ADIDAS,5134681,INTERVAL REV HB,,1,3.5,3.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-50
1,ADID,ADIDAS,5134698,INTERVAL REVERSIBLE,BLK/PNK,3,3.5,10.5,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0
1,ADID,ADIDAS,5134699,INTERVAL LANYARD,COBALT,2,2.5,5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1,ADID,ADIDAS,5134713,INTERVAL REV HB,NVY/WHT,2,3.5,7,0,344,0,0,0,0,0,0,0,0,0,2,14,-99.9,7,-99.9,-3.5,-99.9
1,ADID,ADIDAS,5134721,INTERVAL REVERSIBLE,BLK/RED,3,3.5,10.5,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0
1,ADID,ADIDAS,5134722,INTERVAL REV HB,ARG/WHT,1,3.5,3.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
1,ADID,ADIDAS,5134724,INTERVAL REV HB,CRD/WHT,1,3.5,3.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
1,ADID,ADIDAS,5134772,INTERVAL REVERSIBLE,RED/BLK,4,3.5,14,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1,ADID,ADIDAS,5134797,INTERVAL LANYARD,GALA/WHT,0,2.5,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-99.9
1,ADID,ADIDAS,5134901,INTERVAL REV HB,MAR/WHT,3,3.5,10.5,0,344,1,7,0,0,3.5,0,50,343,3.4,0,0,0,0,0,10.5,0
1,ADID,ADIDAS,5134902,INTERVAL REVERSIBLE,MAR/WHT,5,3.5,17.5,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-37.5
1,ADID,ADIDAS,5135856,3-PACK CREW 5-10,WHITE,1,7,7,0,673,0,0,0,0,0,0,0,0,0,1,11,-99.9,4,-99.9,56,-87.5
1,ADID,ADIDAS,5135866,3-PACK LOW CUT 5-10,WHITE,3,7,21,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-25
1,ADID,ADIDAS,5135886,3-PACK QUARTER 5-10,WHITE,0,7,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,-99.9
1,ADID,ADIDAS,5135900,CUSH LOW CUT 5-10,BLK,0,7,0,0,673,0,0,0,0,0,0,0,0,0,3,42,-99.9,21,-99.9,0,0
1,ADID,ADIDAS,5135904,CUSH LOW CUT 6-12,WHITE,-13,7,-91,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,8.3
1,ADID,ADIDAS,5135905,CUSH 3PK CREW 12-15,BLK,1,7,7,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1,ADID,ADIDAS,5135906,CUSHION 3PK NO SHOW,BLACK,0,7,0,0,673,2,28,0.1,0,14,0.1,50,2400,24,0,0,0,0,0,35,-99.9
1,ADID,ADIDAS,5135911,CUSH 3PK QTR 6-12,BLK,1,7,7,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1,ADID,ADIDAS,5135917,3-PACK CREW 6-12,BLACK,1,7,7,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-66.7
1,ADID,ADIDAS,5135920,CUSH 3PK CREW 6-12,WHT,0,7,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,-99.9
1,ADID,ADIDAS,5135923,CUSH 3PK CREW 12-15,WHT,5,7,35,0,673,1,14,0,0,7,0,50,218,2.2,0,0,0,0,0,63,-44.4
1,ADID,ADIDAS,5135934,CUSH LOW CUT 6-12,BLK,-4,7,-28,0,673,0,0,0,0,0,0,0,0,0,1,14,-99.9,7,-99.9,21,-99.9
1,ADID,ADIDAS,5136415,DIABLO SMALL,BLUE/BLK,1,12.5,12.5,0,525,0,0,0,0,0,0,0,0,0,1,25,-99.9,12.5,-99.9,12.5,0
1,ADID,ADIDAS,5136675,BURST SACKPACK,RADIANTPK,-3,7,-21,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0
1,ADID,ADIDAS,5136700,CLIMACOOL HAIRBAND,BLK/GRY,1,8,8,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1,ADID,ADIDAS,5137686,ULTIMATE MENACE II,,1,20,20,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
1,ADID,ADIDAS,5137737,BARRICADE IV TOUR 6,BLK/SLV,2,45,90,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
1,ADID,ADIDAS,5137948,PERFORMER HAIRBAND,BLK/PNK,1,6,6,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1,ADID,ADIDAS,5137950,WOMENS FUZE HAIRBAND,,5,7,35,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
1,ADID,ADIDAS,5137951,WOMENS FUZE HAIRBAND,,3,7,21,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
1,ADID,ADIDAS,5138408C,3PK CREW NECK L,WHITE,3,15,45,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,ADID,ADIDAS,5138488B,TRAXION MENACE CREW,ORG,2,9,18,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-50
1,ADID,ADIDAS,5138488C,TRAXION MENACE CREW,ORG,2,9,18,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,-33.3
1,ADID,ADIDAS,5138488D,TRAXION MENACE CREW,ORG,5,9,45,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
1,ADID,ADIDAS,5138489,TRAXION MENACE CREW,BLK/WHT,-3,9,-27,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,0
1,ADID,ADIDAS,5138491,TRAXION MENACE CREW,MAROON,12,9,108,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0
1,ADID,ADIDAS,5138491B,TRAXION MENACE CREW,MAR/WHT,-5,9,-45,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,25
1,ADID,ADIDAS,5138491C,TRAXION MENACE CREW,MAROON,-5,9,-45,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,0
1,ADID,ADIDAS,5138492C,TRAXION MENACE CREW,BLU,-3,9,-27,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,0
1,ADID,ADIDAS,5138493C,TRAXION MENACE CREW,PINK,1,9,9,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1,ADID,ADIDAS,5138493D,TRAXION MENACE CREW ,PNK,3,9,27,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,-25
1,ADID,ADIDAS,5138587,TRAXION MENACE CREW,PURPLE,4,9,36,0,999,0,0,0,0,0,0,0,0,0,1,18,-99.9,9,-99.9,45,-20
1,ADID,ADIDAS,5138638,CUSH LOW CUT 12-15,BLK,6,7,42,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
1,ADID,ADIDAS,5139413,TEAM ISSUE MEDIUM,ORG,1,25,25,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,ADID,ADIDAS,5139414,STUDIO II TOTE,CAMO,1,12.5,12.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0
1,ADID,ADIDAS,5139420,TEAM ISSUE MEDIUM,MAR,0,25,0,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-99.9
1,ADID,ADIDAS,5139423,TEAM ISSUE MEDIUM,NAVY,2,25,50,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1,ADID,ADIDAS,5139433,TEAM ISSUE MEDIUM,BOLD BLUE,0,25,0,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-99.9
1,ADID,ADIDAS,5139443,TEAM ISSUE  MEDIUM,BLK,1,25,25,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,ADID,ADIDAS,5139447,TEAM ISSUE DUFFEL,DRK GRN,1,25,25,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,ADID,ADIDAS,5139454,TEAM ISSUE MEDIUM,ONIX,1,25,25,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,ADID,ADIDAS,5139467,TEAM ISSUE DUFFEL,NVY/ORG,1,25,25,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1,ADID,ADIDAS,5139482,TEAM ISSUE DUFFEL,CAMO,-2,22.5,-45,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,0
1,ADID,ADIDAS,5139485,TEAM ISSUE DUFFEL,BOLD BLUE,-2,22.5,-45,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5,100
1,ADID,ADIDAS,5139487,TEAM ISSUE DUFFEL,PNK/GRN,-1,22.5,-22.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5,0
1,ADID,ADIDAS,5139489,TEAM ISSUE DUFFEL,ORG,-1,22.5,-22.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5,0
1,ADID,ADIDAS,5139494,TEAM ISSUE LARGE,NAVY,-2,30,-60,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,100
1,ADID,ADIDAS,5139498,TEAM ISSUE DUFFEL,MAR,-1,22.5,-22.5,0,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.5,0
